fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
894,coche,0.5141285061836243,256,1449,324,1519,380,,,,,,,
894,coche,0.5604826807975769,574,1103,307,1176,347,,,,,,,
894,coche,0.27455154061317444,591,1244,316,1281,341,,,,,,,
895,coche,0.857412576675415,469,1279,317,1482,471,True,0.534329891204834,1383,420,1421,433,40115.
895,coche,0.516495943069458,256,1445,324,1516,380,,,,,,,
895,coche,0.6372576951980591,574,1105,308,1177,347,,,,,,,
895,coche,0.34256789088249207,591,1245,316,1283,341,,,,,,,
896,coche,0.8746596574783325,469,1281,317,1492,475,True,0.3903864324092865,1390,424,1430,436,301MXZ
896,coche,0.5153481364250183,256,1449,325,1518,380,,,,,,,
896,coche,0.5983836650848389,574,1107,307,1178,346,,,,,,,
896,coche,0.34640589356422424,591,1245,316,1284,342,,,,,,,
897,coche,0.8841501474380493,469,1283,317,1500,479,True,0.5115277767181396,1399,426,1439,440,601KZ
897,coche,0.47463521361351013,256,1449,325,1518,381,,,,,,,
897,coche,0.7095258831977844,574,1110,308,1179,346,,,,,,,
897,coche,0.43268340826034546,591,1244,315,1286,343,,,,,,,
898,coche,0.8704490661621094,469,1287,316,1510,484,True,0.599043607711792,1406,429,1448,443,ARK.
898,coche,0.3832916021347046,256,1452,324,1520,382,,,,,,,
898,coche,0.6583975553512573,574,1112,309,1180,346,,,,,,,
898,coche,0.3960556387901306,591,1244,314,1286,343,,,,,,,
899,coche,0.8651857972145081,469,1290,316,1522,490,True,0.5348082780838013,1416,433,1459,448,651KST
899,coche,0.3567330539226532,256,1455,323,1523,381,,,,,,,
899,coche,0.7091601490974426,574,1113,308,1181,347,,,,,,,
899,coche,0.4244420528411865,591,1243,313,1287,343,,,,,,,
900,coche,0.8605208992958069,469,1295,316,1534,495,True,0.6137252449989319,1426,437,1470,452,151K55.
900,coche,0.6318084001541138,574,1114,308,1183,347,,,,,,,
900,coche,0.3778219521045685,591,1243,313,1287,343,,,,,,,
901,coche,0.875656247138977,469,1299,317,1546,499,True,0.817803680896759,1437,442,1483,456,1000000
901,coche,0.5872812271118164,574,1122,310,1185,346,,,,,,,
901,coche,0.31330177187919617,591,1243,313,1286,342,,,,,,,
902,coche,0.8657664060592651,469,1303,317,1559,505,True,0.813301682472229,1449,446,1496,461,571KZ
902,coche,0.5794211030006409,574,1128,310,1188,346,,,,,,,
902,coche,0.31803902983665466,591,1243,313,1286,342,,,,,,,
902,coche,0.49295690655708313,601,1117,309,1180,346,,,,,,,
903,coche,0.8782286047935486,469,1309,317,1576,512,True,0.844271719455719,1462,451,1511,467,857AST
903,coche,0.5783886313438416,574,1130,310,1190,345,,,,,,,
903,coche,0.3410531282424927,591,1243,314,1285,341,,,,,,,
903,coche,0.32865041494369507,601,1114,309,1176,344,,,,,,,
903,coche,0.5262714624404907,603,1303,318,1340,354,,,,,,,
904,coche,0.8975193500518799,469,1314,316,1594,520,True,0.8550111651420593,1476,456,1526,472,6801WEST.
904,coche,0.5931801795959473,574,1130,310,1190,346,,,,,,,
904,coche,0.36434829235076904,591,1243,314,1285,341,,,,,,,
904,coche,0.38440558314323425,601,1116,308,1180,345,,,,,,,
904,coche,0.4977271556854248,603,1304,318,1340,353,,,,,,,
905,coche,0.9155580997467041,469,1319,316,1610,526,True,0.8290408849716187,1491,462,1543,477,687WKT
905,coche,0.5526349544525146,574,1131,310,1191,345,,,,,,,
905,coche,0.3493959307670593,591,1244,315,1284,341,,,,,,,
905,coche,0.4558890163898468,601,1118,307,1186,347,,,,,,,
905,coche,0.520126223564148,603,1306,319,1340,351,,,,,,,
906,coche,0.915465772151947,469,1326,317,1626,532,True,0.785196840763092,1508,467,1561,484,857ASST.
906,coche,0.5460529327392578,574,1132,310,1192,346,,,,,,,
906,coche,0.33961474895477295,591,1244,315,1284,341,,,,,,,
906,coche,0.3631357252597809,601,1118,307,1190,348,,,,,,,
906,coche,0.49587661027908325,603,1308,320,1338,349,,,,,,,
907,coche,0.8839060664176941,469,1335,318,1647,539,True,0.7236483097076416,1525,473,1581,490,57KST.
907,coche,0.5709857940673828,574,1135,310,1194,346,,,,,,,
907,coche,0.36734408140182495,591,1243,315,1283,341,,,,,,,
907,coche,0.3417965769767761,601,1119,306,1191,348,,,,,,,
907,coche,0.4752119183540344,603,1307,320,1337,348,,,,,,,
908,coche,0.8949364423751831,469,1344,318,1668,546,True,0.85987389087677,1544,479,1603,499,4555.0.
908,coche,0.6444963216781616,574,1135,310,1195,346,,,,,,,
908,coche,0.3778627812862396,591,1243,316,1282,341,,,,,,,
908,coche,0.4833802580833435,603,1307,320,1338,348,,,,,,,
908,coche,0.4008004367351532,610,1342,322,1372,350,,,,,,,
909,coche,0.8903036117553711,469,1351,318,1694,557,True,0.8459751009941101,1567,486,1626,505,WAST.
909,coche,0.6804227232933044,574,1138,310,1196,346,,,,,,,
909,coche,0.3908320367336273,591,1242,316,1281,341,,,,,,,
909,coche,0.5362851619720459,603,1307,320,1338,348,,,,,,,
909,coche,0.5134952664375305,610,1346,323,1376,350,,,,,,,
909,coche,0.33431771397590637,613,1223,318,1248,341,,,,,,,
909,coche,0.48550108075141907,615,1344,325,1394,355,,,,,,,
909,coche,0.2912449836730957,601,1125,306,1196,348,,,,,,,
910,coche,0.8784835934638977,469,1362,320,1718,565,True,0.748972475528717,1590,493,1653,513,18155.
910,coche,0.6633199453353882,574,1139,310,1197,347,,,,,,,
910,coche,0.4117775857448578,591,1242,317,1280,342,,,,,,,
910,coche,0.5642445683479309,603,1307,320,1339,348,,,,,,,
910,coche,0.5087290406227112,610,1347,322,1380,352,,,,,,,
910,coche,0.33984023332595825,613,1224,318,1247,341,,,,,,,
910,coche,0.583987832069397,615,1345,323,1400,356,,,,,,,
910,coche,0.2822871804237366,601,1126,306,1197,348,,,,,,,
911,coche,0.888595461845398,469,1374,321,1745,574,True,0.8487845063209534,1616,501,1682,522,87K55.
911,coche,0.6565272808074951,574,1139,310,1198,347,,,,,,,
911,coche,0.41528576612472534,591,1241,317,1279,342,,,,,,,
911,coche,0.5632697939872742,603,1307,319,1339,348,,,,,,,
911,coche,0.5180190205574036,610,1347,321,1381,351,,,,,,,
911,coche,0.33586373925209045,613,1223,318,1247,341,,,,,,,
911,coche,0.5233044624328613,615,1346,323,1402,356,,,,,,,
912,coche,0.9003939032554626,469,1386,321,1774,581,True,0.8087279200553894,1644,511,1713,532,KKKK
912,coche,0.5675878524780273,574,1143,311,1201,348,,,,,,,
912,coche,0.3852519989013672,591,1240,317,1279,342,,,,,,,
912,coche,0.5472093820571899,603,1307,319,1340,347,,,,,,,
912,coche,0.48841944336891174,610,1348,321,1380,351,,,,,,,
912,coche,0.32306089997291565,613,1223,318,1247,341,,,,,,,
912,coche,0.4621683955192566,615,1347,323,1402,356,,,,,,,
912,coche,0.30237317085266113,601,1126,309,1190,347,,,,,,,
913,coche,0.9198170304298401,469,1399,322,1809,593,True,0.6353625655174255,1676,522,1748,543,1000000
913,coche,0.5523659586906433,574,1146,311,1203,348,,,,,,,
913,coche,0.40276479721069336,591,1240,316,1278,342,,,,,,,
913,coche,0.5489504933357239,603,1306,319,1341,348,,,,,,,
913,coche,0.5534604787826538,610,1348,322,1381,351,,,,,,,
913,coche,0.2605145573616028,613,1224,318,1249,341,,,,,,,
913,coche,0.48005494475364685,615,1351,324,1405,357,,,,,,,
913,persona,0.35332024097442627,618,910,294,938,362,,,,,,,
913,coche,0.12293092906475067,601,1128,307,1196,348,,,,,,,
913,coche,0.35458454489707947,466,1390,325,1444,361,,,,,,,
913,coche,0.46697500348091125,460,1386,326,1425,361,,,,,,,
914,coche,0.9129727482795715,469,1414,323,1844,603,True,0.4660212993621826,1711,530,1787,554,8585.
914,coche,0.5840348601341248,574,1148,311,1204,348,,,,,,,
914,coche,0.3760749399662018,591,1240,316,1278,342,,,,,,,
914,coche,0.5353655219078064,603,1306,320,1341,348,,,,,,,
914,coche,0.5809962153434753,610,1348,322,1382,352,,,,,,,
914,coche,0.24875867366790771,613,1225,318,1249,341,,,,,,,
914,coche,0.5034574866294861,615,1352,324,1404,357,,,,,,,
914,persona,0.42119675874710083,618,911,294,939,362,,,,,,,
914,coche,0.49951601028442383,466,1385,325,1441,361,,,,,,,
915,coche,0.9085417985916138,469,1424,322,1883,617,,,,,,,
915,coche,0.5614951848983765,574,1149,311,1204,348,,,,,,,
915,coche,0.40416407585144043,591,1241,316,1279,342,,,,,,,
915,coche,0.5440946221351624,603,1306,320,1342,349,,,,,,,
915,coche,0.6003151535987854,610,1347,321,1383,353,,,,,,,
915,coche,0.2922002673149109,613,1225,318,1249,342,,,,,,,
915,coche,0.5461515188217163,615,1353,323,1405,357,,,,,,,
915,persona,0.4901139438152313,618,911,294,940,364,,,,,,,
915,coche,0.5364648699760437,466,1383,324,1441,362,,,,,,,
915,coche,0.513032078742981,619,1386,324,1466,373,,,,,,,
916,coche,0.9168480634689331,469,1427,323,1906,629,True,0.3331001400947571,1794,558,1878,581,1234567
916,coche,0.6102777123451233,574,1151,311,1204,348,,,,,,,
916,coche,0.42106539011001587,591,1241,316,1279,342,,,,,,,
916,coche,0.5413148403167725,603,1305,320,1342,349,,,,,,,
916,coche,0.5997664928436279,610,1347,321,1384,353,,,,,,,
916,coche,0.3125392198562622,613,1224,319,1249,342,,,,,,,
916,coche,0.5526133179664612,615,1354,323,1406,357,,,,,,,
916,persona,0.300641804933548,618,912,295,940,364,,,,,,,
916,coche,0.5096712112426758,466,1383,324,1439,360,,,,,,,
916,coche,0.48023441433906555,619,1383,324,1463,373,,,,,,,
916,coche,0.5326297879219055,477,1426,324,1498,380,,,,,,,
917,coche,0.9189356565475464,469,1426,322,1920,643,,,,,,,
917,coche,0.6286313533782959,574,1153,311,1205,347,,,,,,,
917,coche,0.4332146942615509,591,1241,316,1278,342,,,,,,,
917,coche,0.5318517088890076,603,1305,320,1342,349,,,,,,,
917,coche,0.6007841229438782,610,1346,321,1384,353,,,,,,,
917,coche,0.2982977032661438,613,1224,319,1249,342,,,,,,,
917,coche,0.5449718832969666,615,1355,323,1405,357,,,,,,,
917,persona,0.15231259167194366,618,913,297,941,365,,,,,,,
917,coche,0.47453320026397705,466,1382,324,1438,360,,,,,,,
917,coche,0.42983272671699524,619,1383,324,1459,370,,,,,,,
917,coche,0.4161180257797241,620,1392,324,1470,376,,,,,,,
917,coche,0.540122389793396,477,1429,324,1504,380,,,,,,,
918,coche,0.9264017939567566,469,1423,323,1920,661,,,,,,,
918,coche,0.6428626775741577,574,1154,311,1205,347,,,,,,,
918,coche,0.4294639527797699,591,1241,316,1278,342,,,,,,,
918,coche,0.5341305732727051,603,1305,320,1342,349,,,,,,,
918,coche,0.5916123986244202,610,1346,321,1384,353,,,,,,,
918,coche,0.29101982712745667,613,1224,318,1249,342,,,,,,,
918,coche,0.5424284934997559,615,1356,323,1405,357,,,,,,,
918,persona,0.1809573471546173,618,913,299,941,365,,,,,,,
918,coche,0.4845115542411804,466,1382,324,1437,360,,,,,,,
918,coche,0.4396498203277588,619,1383,323,1456,368,,,,,,,
918,coche,0.5146178007125854,477,1432,324,1509,380,,,,,,,
919,coche,0.9326223731040955,469,1423,324,1920,679,,,,,,,
919,coche,0.6534377932548523,574,1155,311,1205,347,,,,,,,
919,coche,0.4335457980632782,591,1242,316,1279,342,,,,,,,
919,coche,0.5363166928291321,603,1305,320,1343,349,,,,,,,
919,coche,0.5917404890060425,610,1346,321,1384,353,,,,,,,
919,coche,0.3069581985473633,613,1224,319,1249,342,,,,,,,
919,coche,0.5392959713935852,615,1357,323,1405,357,,,,,,,
919,persona,0.21726396679878235,618,914,299,942,366,,,,,,,
919,coche,0.50493323802948,466,1382,324,1437,360,,,,,,,
919,coche,0.4655134379863739,619,1382,323,1454,368,,,,,,,
919,coche,0.5686148405075073,477,1434,324,1512,381,,,,,,,
920,coche,0.926832377910614,469,1425,327,1920,701,,,,,,,
920,coche,0.6376991271972656,574,1156,311,1205,346,,,,,,,
920,coche,0.42478713393211365,591,1242,316,1279,342,,,,,,,
920,coche,0.5372486114501953,603,1305,320,1343,348,,,,,,,
920,coche,0.5832000970840454,610,1346,321,1384,353,,,,,,,
920,coche,0.3081499934196472,613,1224,319,1248,342,,,,,,,
920,coche,0.5294560790061951,615,1357,323,1404,357,,,,,,,
920,persona,0.11506881564855576,618,914,300,943,366,,,,,,,
920,coche,0.49440622329711914,466,1382,324,1437,361,,,,,,,
920,coche,0.4444442093372345,619,1382,323,1454,368,,,,,,,
920,coche,0.5871684551239014,477,1433,324,1512,380,,,,,,,
920,coche,0.32513999938964844,622,1424,324,1476,377,,,,,,,
921,coche,0.9411419630050659,469,1432,329,1920,718,,,,,,,
921,coche,0.5834789276123047,574,1156,311,1205,346,,,,,,,
921,coche,0.41049474477767944,591,1242,316,1279,341,,,,,,,
921,coche,0.5408080816268921,603,1304,320,1343,348,,,,,,,
921,coche,0.586419939994812,610,1345,321,1384,353,,,,,,,
921,coche,0.2709354758262634,613,1224,319,1249,342,,,,,,,
921,coche,0.5280407667160034,615,1358,323,1403,357,,,,,,,
921,persona,0.14729194343090057,618,912,299,941,366,,,,,,,
921,coche,0.4982438087463379,466,1382,324,1437,361,,,,,,,
921,coche,0.44990333914756775,619,1382,323,1453,368,,,,,,,
921,coche,0.6081105470657349,477,1433,324,1513,381,,,,,,,
921,coche,0.32470279932022095,622,1425,324,1477,378,,,,,,,
922,coche,0.9269559383392334,469,1436,331,1920,743,,,,,,,
922,coche,0.6143792867660522,574,1157,311,1206,347,,,,,,,
922,coche,0.39892658591270447,591,1242,315,1280,342,,,,,,,
922,coche,0.5458283424377441,603,1304,319,1343,348,,,,,,,
922,coche,0.5914462804794312,610,1345,321,1384,352,,,,,,,
922,coche,0.2515315115451813,613,1224,318,1249,342,,,,,,,
922,coche,0.5326993465423584,615,1359,323,1403,357,,,,,,,
922,persona,0.2904929518699646,618,911,296,940,365,,,,,,,
922,coche,0.5066379308700562,466,1382,324,1437,360,,,,,,,
922,coche,0.4559834599494934,619,1382,324,1452,368,,,,,,,
922,coche,0.5963675379753113,477,1433,324,1513,381,,,,,,,
922,coche,0.3265654146671295,622,1426,324,1478,378,,,,,,,
923,coche,0.9332965016365051,469,1443,334,1920,770,,,,,,,
923,coche,0.6571739315986633,574,1157,311,1207,348,,,,,,,
923,coche,0.404287189245224,591,1242,316,1280,342,,,,,,,
923,coche,0.5379119515419006,603,1304,319,1343,348,,,,,,,
923,coche,0.5914905071258545,610,1345,321,1384,352,,,,,,,
923,coche,0.2682809829711914,613,1222,319,1248,343,,,,,,,
923,coche,0.5182301998138428,615,1359,323,1402,357,,,,,,,
923,persona,0.25972414016723633,618,911,295,940,365,,,,,,,
923,coche,0.4916430115699768,466,1382,324,1436,360,,,,,,,
923,coche,0.43205589056015015,619,1383,323,1452,367,,,,,,,
923,coche,0.6124305129051208,477,1433,325,1513,381,,,,,,,
923,coche,0.32620832324028015,622,1429,325,1482,378,,,,,,,
923,persona,0.3237822353839874,626,941,293,965,364,,,,,,,
924,coche,0.9372560977935791,469,1480,334,1920,752,,,,,,,
924,coche,0.6532625555992126,574,1157,311,1207,348,,,,,,,
924,coche,0.39207446575164795,591,1242,316,1280,342,,,,,,,
924,coche,0.5401422381401062,603,1304,319,1344,348,,,,,,,
924,coche,0.5823084712028503,610,1345,321,1384,352,,,,,,,
924,coche,0.2563777267932892,613,1222,318,1247,343,,,,,,,
924,coche,0.5210464000701904,615,1360,323,1401,357,,,,,,,
924,persona,0.18774105608463287,618,911,295,940,364,,,,,,,
924,coche,0.4934331476688385,466,1383,324,1436,360,,,,,,,
924,coche,0.43773362040519714,619,1383,324,1451,367,,,,,,,
924,coche,0.6143950819969177,477,1432,325,1513,381,,,,,,,
924,coche,0.3249199092388153,622,1430,325,1483,378,,,,,,,
924,persona,0.2889387011528015,626,941,294,965,364,,,,,,,
925,coche,0.9291316270828247,469,1516,337,1920,736,,,,,,,
925,coche,0.6761529445648193,574,1157,310,1208,348,,,,,,,
925,coche,0.36575862765312195,591,1243,316,1280,342,,,,,,,
925,coche,0.5358831286430359,603,1304,319,1343,348,,,,,,,
925,coche,0.5898176431655884,610,1345,322,1384,352,,,,,,,
925,coche,0.35593143105506897,613,1221,320,1246,343,,,,,,,
925,coche,0.5227841734886169,615,1360,323,1401,357,,,,,,,
925,persona,0.23718713223934174,618,912,294,941,363,,,,,,,
925,coche,0.5006778240203857,466,1383,324,1437,361,,,,,,,
925,coche,0.477123498916626,619,1383,324,1451,368,,,,,,,
925,coche,0.5888789892196655,477,1433,325,1513,381,,,,,,,
925,coche,0.3072061836719513,622,1425,325,1477,377,,,,,,,
925,persona,0.26484957337379456,626,941,294,965,363,,,,,,,
926,coche,0.9051926732063293,469,1552,342,1920,727,,,,,,,
926,coche,0.6991591453552246,574,1156,309,1209,348,,,,,,,
926,coche,0.3596957325935364,591,1243,316,1280,342,,,,,,,
926,coche,0.5425894856452942,603,1303,319,1343,348,,,,,,,
926,coche,0.5868468284606934,610,1345,322,1384,352,,,,,,,
926,coche,0.35768386721611023,613,1220,321,1245,343,,,,,,,
926,coche,0.5261178612709045,615,1360,323,1401,356,,,,,,,
926,persona,0.1728370636701584,618,914,295,942,363,,,,,,,
926,coche,0.4999501705169678,466,1383,324,1437,361,,,,,,,
926,coche,0.46394869685173035,619,1384,324,1451,368,,,,,,,
926,coche,0.5706154704093933,477,1433,325,1512,380,,,,,,,
926,coche,0.30608510971069336,622,1422,325,1474,377,,,,,,,
926,persona,0.17243801057338715,626,941,296,964,363,,,,,,,
927,coche,0.8865150809288025,469,1588,348,1920,724,,,,,,,
927,coche,0.7178314328193665,574,1156,309,1209,348,,,,,,,
927,coche,0.3407285213470459,591,1243,316,1279,342,,,,,,,
927,coche,0.5555289387702942,603,1303,319,1343,348,,,,,,,
927,coche,0.5795007944107056,610,1345,322,1384,352,,,,,,,
927,coche,0.40013939142227173,613,1219,321,1244,344,,,,,,,
927,coche,0.5302234292030334,615,1362,323,1401,357,,,,,,,
927,persona,0.17962047457695007,618,915,295,942,363,,,,,,,
927,coche,0.48964551091194153,466,1383,324,1438,361,,,,,,,
927,coche,0.4934217035770416,619,1384,324,1452,368,,,,,,,
927,coche,0.5580266118049622,477,1433,325,1513,380,,,,,,,
927,coche,0.29514241218566895,622,1421,325,1472,377,,,,,,,
927,persona,0.17581339180469513,626,941,297,964,363,,,,,,,
928,coche,0.8855985999107361,469,1630,371,1920,732,,,,,,,
928,coche,0.7163697481155396,574,1155,308,1209,348,,,,,,,
928,coche,0.3321927487850189,591,1244,316,1280,342,,,,,,,
928,coche,0.5525146722793579,603,1303,319,1343,348,,,,,,,
928,coche,0.5839127898216248,610,1345,322,1385,353,,,,,,,
928,coche,0.38835564255714417,613,1217,321,1244,344,,,,,,,
928,coche,0.5322670340538025,615,1363,323,1401,357,,,,,,,
928,persona,0.23321442306041718,618,915,294,942,363,,,,,,,
928,coche,0.4909706115722656,466,1383,324,1438,361,,,,,,,
928,coche,0.4834083318710327,619,1384,324,1452,369,,,,,,,
928,coche,0.5581348538398743,477,1434,325,1513,380,,,,,,,
928,coche,0.2843560576438904,622,1421,325,1472,376,,,,,,,
928,persona,0.22088365256786346,626,940,296,963,363,,,,,,,
929,coche,0.7797096967697144,469,1678,413,1920,750,,,,,,,
929,coche,0.7218431830406189,574,1155,307,1210,348,,,,,,,
929,coche,0.33062610030174255,591,1243,316,1280,342,,,,,,,
929,coche,0.5519992113113403,603,1303,319,1344,348,,,,,,,
929,coche,0.5648672580718994,610,1344,322,1384,353,,,,,,,
929,coche,0.39677324891090393,613,1216,321,1245,344,,,,,,,
929,coche,0.5101280808448792,615,1364,323,1402,357,,,,,,,
929,persona,0.28393104672431946,618,915,294,943,363,,,,,,,
929,coche,0.4789513051509857,466,1383,324,1438,361,,,,,,,
929,coche,0.47048571705818176,619,1384,324,1452,369,,,,,,,
929,coche,0.5346409678459167,477,1433,325,1513,379,,,,,,,
929,coche,0.2871677279472351,622,1421,324,1471,376,,,,,,,
929,persona,0.24128036201000214,626,940,295,964,364,,,,,,,
930,coche,0.7666426301002502,574,1155,307,1210,349,,,,,,,
930,coche,0.3347674012184143,591,1244,315,1281,342,,,,,,,
930,coche,0.5598567128181458,603,1303,319,1344,348,,,,,,,
930,coche,0.5724368691444397,610,1344,321,1385,353,,,,,,,
930,coche,0.4115782380104065,613,1216,320,1245,344,,,,,,,
930,coche,0.5310428738594055,615,1364,323,1401,357,,,,,,,
930,persona,0.17921169102191925,618,916,295,943,363,,,,,,,
930,coche,0.47902363538742065,466,1383,324,1438,361,,,,,,,
930,coche,0.4662576913833618,619,1385,323,1452,369,,,,,,,
930,coche,0.5292942523956299,477,1434,325,1513,379,,,,,,,
930,coche,0.27785688638687134,622,1420,324,1470,375,,,,,,,
930,persona,0.1243199035525322,626,940,296,964,364,,,,,,,
931,coche,0.7737159729003906,574,1155,307,1211,350,,,,,,,
931,coche,0.360307902097702,591,1244,315,1282,342,,,,,,,
931,coche,0.567176878452301,603,1303,319,1344,348,,,,,,,
931,coche,0.5828092098236084,610,1344,321,1384,353,,,,,,,
931,coche,0.40593665838241577,613,1215,320,1245,344,,,,,,,
931,coche,0.4946579933166504,466,1383,324,1438,361,,,,,,,
931,coche,0.48001495003700256,619,1385,323,1452,369,,,,,,,
931,coche,0.5498455166816711,477,1434,325,1513,379,,,,,,,
931,coche,0.29314297437667847,622,1420,324,1470,375,,,,,,,
932,coche,0.7708679437637329,574,1154,306,1211,350,,,,,,,
932,coche,0.35929080843925476,591,1243,314,1282,342,,,,,,,
932,coche,0.5626353025436401,603,1303,319,1344,348,,,,,,,
932,coche,0.5924397706985474,610,1344,321,1385,353,,,,,,,
932,coche,0.3729979693889618,613,1214,319,1246,344,,,,,,,
932,coche,0.49236929416656494,466,1383,324,1438,361,,,,,,,
932,coche,0.4837200939655304,619,1385,323,1452,369,,,,,,,
932,coche,0.5514118671417236,477,1434,325,1513,379,,,,,,,
932,coche,0.29295212030410767,622,1421,324,1471,375,,,,,,,
932,coche,0.5512934327125549,460,1365,323,1401,357,,,,,,,
933,coche,0.7495580315589905,574,1154,305,1212,350,,,,,,,
933,coche,0.3605141043663025,591,1243,314,1281,342,,,,,,,
933,coche,0.562446653842926,603,1303,319,1344,348,,,,,,,
933,coche,0.5801018476486206,610,1344,321,1384,353,,,,,,,
933,coche,0.3812200427055359,613,1214,319,1246,344,,,,,,,
933,coche,0.5004334449768066,466,1383,324,1438,361,,,,,,,
933,coche,0.48233264684677124,619,1385,323,1452,369,,,,,,,
933,coche,0.5575851202011108,477,1433,324,1513,379,,,,,,,
933,coche,0.30383142828941345,622,1422,324,1471,375,,,,,,,
933,coche,0.5470561981201172,460,1366,323,1400,357,,,,,,,
934,coche,0.7400950789451599,574,1154,305,1213,351,,,,,,,
934,coche,0.3508028984069824,591,1243,314,1281,342,,,,,,,
934,coche,0.5618537068367004,603,1303,319,1344,348,,,,,,,
934,coche,0.5843513011932373,610,1344,321,1385,353,,,,,,,
934,coche,0.3805979788303375,613,1215,319,1247,344,,,,,,,
934,coche,0.4912254512310028,466,1383,324,1437,360,,,,,,,
934,coche,0.4735507071018219,619,1386,323,1453,369,,,,,,,
934,coche,0.5449737906455994,477,1434,324,1513,378,,,,,,,
934,coche,0.3118722438812256,622,1421,324,1470,375,,,,,,,
934,coche,0.5440040230751038,460,1366,323,1399,357,,,,,,,
935,coche,0.7314338088035583,574,1154,304,1213,350,,,,,,,
935,coche,0.3589482009410858,591,1243,314,1281,342,,,,,,,
935,coche,0.5588992834091187,603,1303,319,1344,348,,,,,,,
935,coche,0.577503502368927,610,1343,321,1384,353,,,,,,,
935,coche,0.3671286702156067,613,1214,318,1247,343,,,,,,,
935,coche,0.5050783753395081,466,1383,324,1437,360,,,,,,,
935,coche,0.47865402698516846,619,1386,323,1452,369,,,,,,,
935,coche,0.5439027547836304,477,1433,324,1513,378,,,,,,,
935,coche,0.31700757145881653,622,1422,324,1470,375,,,,,,,
935,coche,0.5432042479515076,460,1367,323,1400,357,,,,,,,
936,coche,0.7274160981178284,574,1154,304,1213,351,,,,,,,
936,coche,0.3478736877441406,591,1243,314,1280,342,,,,,,,
936,coche,0.5633786916732788,603,1303,319,1344,348,,,,,,,
936,coche,0.5805773138999939,610,1344,321,1384,353,,,,,,,
936,coche,0.3529050946235657,613,1214,318,1248,343,,,,,,,
936,coche,0.5079381465911865,466,1383,324,1437,360,,,,,,,
936,coche,0.4749750792980194,619,1386,323,1452,368,,,,,,,
936,coche,0.5313900709152222,477,1434,324,1513,378,,,,,,,
936,coche,0.31736883521080017,622,1422,324,1470,374,,,,,,,
936,coche,0.5436269044876099,460,1367,323,1400,357,,,,,,,
936,coche,0.27173683047294617,601,1162,308,1228,348,,,,,,,
937,coche,0.7381893992424011,574,1155,305,1213,351,,,,,,,
937,coche,0.41199496388435364,591,1244,313,1282,341,,,,,,,
937,coche,0.575016438961029,603,1303,319,1344,348,,,,,,,
937,coche,0.5715932846069336,610,1343,321,1385,353,,,,,,,
937,coche,0.3433099091053009,613,1215,318,1248,343,,,,,,,
937,coche,0.4983679950237274,466,1382,324,1437,360,,,,,,,
937,coche,0.46541643142700195,619,1386,323,1453,369,,,,,,,
937,coche,0.5212160348892212,477,1434,324,1513,377,,,,,,,
937,coche,0.3274901509284973,622,1422,324,1469,374,,,,,,,
937,coche,0.5632212162017822,460,1366,323,1399,357,,,,,,,
938,coche,0.7561272382736206,574,1155,305,1213,352,,,,,,,
938,coche,0.4200670123100281,591,1244,313,1283,341,,,,,,,
938,coche,0.5803945064544678,603,1302,319,1344,348,,,,,,,
938,coche,0.5579655170440674,610,1343,321,1384,353,,,,,,,
938,coche,0.3483999967575073,613,1216,317,1249,343,,,,,,,
938,coche,0.4914175570011139,466,1383,324,1437,361,,,,,,,
938,coche,0.485028475522995,619,1387,323,1454,370,,,,,,,
938,coche,0.5052180886268616,477,1435,324,1513,377,,,,,,,
938,coche,0.31880423426628113,622,1422,324,1469,374,,,,,,,
938,coche,0.5853986144065857,460,1366,323,1399,357,,,,,,,
939,coche,0.7589175701141357,574,1155,305,1213,352,,,,,,,
939,coche,0.4315296709537506,591,1244,313,1282,341,,,,,,,
939,coche,0.5806481838226318,603,1302,319,1344,348,,,,,,,
939,coche,0.5729379653930664,610,1343,321,1384,353,,,,,,,
939,coche,0.34475210309028625,613,1217,317,1249,343,,,,,,,
939,coche,0.498241662979126,466,1383,324,1437,361,,,,,,,
939,coche,0.4687982201576233,619,1387,323,1454,370,,,,,,,
939,coche,0.506932258605957,477,1434,324,1513,377,,,,,,,
939,coche,0.3241574466228485,622,1422,324,1469,374,,,,,,,
939,coche,0.5664731860160828,460,1366,323,1399,357,,,,,,,
940,coche,0.7598565816879272,574,1155,305,1213,352,,,,,,,
940,coche,0.4645955562591553,591,1245,313,1283,341,,,,,,,
940,coche,0.5791440010070801,603,1302,319,1344,348,,,,,,,
940,coche,0.5768513679504395,610,1343,321,1384,353,,,,,,,
940,coche,0.3499910533428192,613,1217,317,1250,343,,,,,,,
940,coche,0.4968710243701935,466,1384,324,1437,361,,,,,,,
940,coche,0.46990275382995605,619,1387,323,1454,370,,,,,,,
940,coche,0.5228338837623596,477,1434,324,1513,377,,,,,,,
940,coche,0.31925588846206665,622,1420,324,1467,374,,,,,,,
940,coche,0.5790635943412781,460,1365,323,1398,357,,,,,,,
940,persona,0.35961809754371643,638,925,297,956,363,,,,,,,
941,coche,0.7718539237976074,574,1155,306,1212,352,,,,,,,
941,coche,0.45216596126556396,591,1245,313,1283,341,,,,,,,
941,coche,0.573756992816925,603,1302,319,1344,348,,,,,,,
